mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.1429154872894287,0.11652918881072555,0.126139497756958,0.0046377348468104465,True,entropy,10,1,10,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 10, 'n_estimators': 1000}",0.9125,0.875,0.8791666666666667,0.8708333333333333,0.8583333333333333,0.8791666666666668,0.018066236157232334,1656
0.006199026107788086,0.0014301149025219102,0.0013530731201171875,7.848591878434376e-05,True,entropy,10,1,25,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 25, 'n_estimators': 1}",0.65,0.7458333333333333,0.8,0.6583333333333333,0.7541666666666667,0.7216666666666667,0.05817836558569021,4372
0.04306802749633789,0.0018759388724479916,0.0031651020050048827,0.001548470863132513,True,entropy,10,1,25,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 25, 'n_estimators': 10}",0.8125,0.8166666666666667,0.8041666666666667,0.8458333333333333,0.7958333333333333,0.8150000000000001,0.016996731711975955,3237
0.15991063117980958,0.014286128417087896,0.008765220642089844,0.002740278382237752,True,entropy,10,1,25,50,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 25, 'n_estimators': 50}",0.8958333333333334,0.8625,0.8458333333333333,0.8333333333333334,0.85,0.8574999999999999,0.021311186420907378,2226
0.3008256435394287,0.012701895661413866,0.013873052597045899,0.0012339611511898998,True,entropy,10,1,25,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 25, 'n_estimators': 100}",0.8708333333333333,0.8333333333333334,0.8416666666666667,0.8416666666666667,0.8458333333333333,0.8466666666666667,0.01274754878398196,2464
0.7331022262573242,0.012755384582979536,0.030189704895019532,0.0006487149059947029,True,entropy,10,1,25,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 25, 'n_estimators': 250}",0.8833333333333333,0.8541666666666666,0.8416666666666667,0.8333333333333334,0.85,0.8525,0.01699673171197593,2312
1.4579275608062745,0.015463239931476953,0.06149559020996094,0.004063619683791196,True,entropy,10,1,25,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 25, 'n_estimators': 500}",0.8833333333333333,0.8416666666666667,0.8458333333333333,0.8375,0.8333333333333334,0.8483333333333333,0.01798919428743573,2425
2.4975276947021485,0.17009970111176892,0.12672824859619142,0.0065727139868367365,True,entropy,10,1,25,750,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 25, 'n_estimators': 750}",0.8833333333333333,0.8375,0.8583333333333333,0.8416666666666667,0.8541666666666666,0.8550000000000001,0.016115899671511412,2269
3.519645357131958,0.06659849744022145,0.14089698791503907,0.020341148502382955,True,entropy,10,1,25,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 25, 'n_estimators': 1000}",0.8833333333333333,0.8458333333333333,0.8541666666666666,0.8458333333333333,0.8375,0.8533333333333333,0.01589898669028241,2299
0.007736110687255859,0.0032175638185929006,0.001811075210571289,9.271330653277707e-05,True,entropy,10,1,50,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 50, 'n_estimators': 1}",0.6708333333333333,0.5875,0.6791666666666667,0.6916666666666667,0.7541666666666667,0.6766666666666665,0.05333333333333332,4522
0.04295148849487305,0.0008484720606782101,0.0035007953643798827,9.012406463355855e-05,True,entropy,10,1,50,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 50, 'n_estimators': 10}",0.7833333333333333,0.775,0.7625,0.7916666666666666,0.7958333333333333,0.7816666666666666,0.011960583412006096,3580
0.1819629669189453,0.023180600675149092,0.008115530014038086,0.0013633242592737658,True,entropy,10,1,50,50,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 50, 'n_estimators': 50}",0.8208333333333333,0.8083333333333333,0.8083333333333333,0.8333333333333334,0.8125,0.8166666666666668,0.009501461875826156,3190
0.28722372055053713,0.007128302461082453,0.012836694717407227,0.0008448499926989978,True,entropy,10,1,50,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 50, 'n_estimators': 100}",0.8166666666666667,0.8041666666666667,0.7958333333333333,0.8125,0.7916666666666666,0.8041666666666666,0.009501461875826166,3389
0.7246774673461914,0.0206228206177149,0.03626151084899902,0.005284837015044382,True,entropy,10,1,50,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 50, 'n_estimators': 250}",0.8291666666666667,0.8166666666666667,0.8041666666666667,0.825,0.8041666666666667,0.8158333333333335,0.010341394704992372,3212
1.903094482421875,0.07343135696241249,0.08796563148498535,0.005600270707636181,True,entropy,10,1,50,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 50, 'n_estimators': 500}",0.8333333333333334,0.8083333333333333,0.8208333333333333,0.8291666666666667,0.8166666666666667,0.8216666666666667,0.00889756521002611,3100
2.9475123405456545,0.06160312903717041,0.12752809524536132,0.008351684131154575,True,entropy,10,1,50,750,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 50, 'n_estimators': 750}",0.8208333333333333,0.8125,0.8083333333333333,0.8166666666666667,0.8041666666666667,0.8125,0.005892556509887875,3279
4.012783527374268,0.13404124528072153,0.16809558868408203,0.008336761482737787,True,entropy,10,1,50,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 50, 'n_estimators': 1000}",0.8291666666666667,0.8083333333333333,0.8166666666666667,0.8125,0.8083333333333333,0.8150000000000001,0.007728015412913099,3237
0.006610870361328125,0.0006460270171599154,0.0024308204650878907,0.0009742081726734065,True,entropy,10,1,75,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 75, 'n_estimators': 1}",0.6541666666666667,0.6416666666666667,0.65,0.5833333333333334,0.6041666666666666,0.6266666666666667,0.027963269559270868,4605
0.046932554244995116,0.004222038461475823,0.0033464431762695312,0.0002883083802589577,True,entropy,10,1,75,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 75, 'n_estimators': 10}",0.6958333333333333,0.7541666666666667,0.7416666666666667,0.7833333333333333,0.7375,0.7424999999999999,0.02830881291910505,4075
0.18936553001403808,0.008430674649134481,0.009809732437133789,0.000470185303420869,True,entropy,10,1,75,50,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 75, 'n_estimators': 50}",0.7458333333333333,0.775,0.7375,0.75,0.7333333333333333,0.7483333333333334,0.014577379737113264,3993
0.36857314109802247,0.015201662140191134,0.01874251365661621,0.0019190395430633295,True,entropy,10,1,75,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 75, 'n_estimators': 100}",0.7583333333333333,0.7708333333333334,0.7541666666666667,0.7416666666666667,0.725,0.75,0.0155902391115581,3980
0.9406136035919189,0.051275039980889545,0.042847633361816406,0.0033187180818956353,True,entropy,10,1,75,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 75, 'n_estimators': 250}",0.7583333333333333,0.775,0.7541666666666667,0.75,0.7583333333333333,0.7591666666666665,0.008498365855987986,3899
1.9117376804351807,0.0932436803455112,0.0889585018157959,0.009914427368402578,True,entropy,10,1,75,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 75, 'n_estimators': 500}",0.7458333333333333,0.775,0.7458333333333333,0.7541666666666667,0.7541666666666667,0.7549999999999999,0.010671873729054752,3949
2.74709005355835,0.05966187352174478,0.12161240577697754,0.005581426087839837,True,entropy,10,1,75,750,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 75, 'n_estimators': 750}",0.7416666666666667,0.775,0.7583333333333333,0.75,0.7666666666666667,0.7583333333333333,0.011785113019775797,3906
3.781802940368652,0.10974735089812641,0.16032042503356933,0.003864029090014623,True,entropy,10,1,75,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 75, 'n_estimators': 1000}",0.7375,0.775,0.7708333333333334,0.7458333333333333,0.7583333333333333,0.7575000000000001,0.014288690166235202,3912
0.012624263763427734,0.004251923461500773,0.001908731460571289,0.0003628929210455373,True,entropy,10,1,100,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 100, 'n_estimators': 1}",0.6625,0.6583333333333333,0.6125,0.6625,0.6416666666666667,0.6475,0.01911224156863283,4580
0.04196410179138184,0.0025343622060833458,0.003318643569946289,0.00012246544782494373,True,entropy,10,1,100,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 100, 'n_estimators': 10}",0.7458333333333333,0.7458333333333333,0.7666666666666667,0.7291666666666666,0.7375,0.7449999999999999,0.012472191289246494,4032
0.19550318717956544,0.027547066976400227,0.009646177291870117,0.0004039306677731548,True,entropy,10,1,100,50,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 100, 'n_estimators': 50}",0.7208333333333333,0.7708333333333334,0.7,0.7166666666666667,0.7333333333333333,0.7283333333333333,0.02377557102947853,4309
0.36386656761169434,0.015960560361683467,0.01818819046020508,0.0011150961113222718,True,entropy,10,1,100,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 100, 'n_estimators': 100}",0.725,0.775,0.7583333333333333,0.6916666666666667,0.7083333333333334,0.7316666666666667,0.030912061651652344,4257
0.877993392944336,0.02847851380201083,0.04260926246643067,0.004455923951900949,True,entropy,10,1,100,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 100, 'n_estimators': 250}",0.7291666666666666,0.7666666666666667,0.75,0.7166666666666667,0.7375,0.74,0.017199806200458596,4111
1.7262741088867188,0.03513926096255147,0.08621115684509277,0.01191331142173168,True,entropy,10,1,100,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 100, 'n_estimators': 500}",0.7375,0.7625,0.75,0.6916666666666667,0.7416666666666667,0.7366666666666666,0.02406588179698942,4181
2.6319830417633057,0.07851113429556436,0.1180835247039795,0.002615198913385977,True,entropy,10,1,100,750,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 100, 'n_estimators': 750}",0.7583333333333333,0.7666666666666667,0.7625,0.7291666666666666,0.7458333333333333,0.7524999999999998,0.013591255358583422,3967
3.596652603149414,0.1028025725285996,0.16583375930786132,0.01005815200609109,True,entropy,10,1,100,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1, 'min_samples_split': 100, 'n_estimators': 1000}",0.725,0.7625,0.7541666666666667,0.7333333333333333,0.7333333333333333,0.7416666666666666,0.014191155304938669,4093
0.011487054824829101,0.001009087762639247,0.002199268341064453,0.0008227803208977612,True,entropy,10,2,2,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 1}",0.8625,0.7708333333333334,0.85,0.8458333333333333,0.7916666666666666,0.8241666666666667,0.03607476803652227,3043
0.06032042503356934,0.0030369415833797916,0.0035978317260742187,0.0003469671955848723,True,entropy,10,2,2,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 10}",0.9041666666666667,0.8833333333333333,0.9208333333333333,0.8708333333333333,0.9166666666666666,0.8991666666666667,0.019257033347152223,962
0.2803316593170166,0.004551398853768233,0.010207414627075195,0.0002975621662479619,True,entropy,10,2,2,50,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.9291666666666667,0.925,0.9166666666666666,0.8916666666666667,0.925,0.9175000000000001,0.013540064007726596,193
0.5590086936950683,0.016326732847392,0.018763113021850585,0.000565793247407013,True,entropy,10,2,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9166666666666666,0.9125,0.9208333333333333,0.8958333333333334,0.9291666666666667,0.915,0.01105541596785132,307
1.378565216064453,0.030089549233524873,0.04464106559753418,0.001978468281120272,True,entropy,10,2,2,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 250}",0.9166666666666666,0.9208333333333333,0.9208333333333333,0.8958333333333334,0.9416666666666667,0.9191666666666667,0.014577379737113235,148
2.736309814453125,0.04455277352043541,0.08653101921081544,0.0049203103597518505,True,entropy,10,2,2,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.9291666666666667,0.9208333333333333,0.9166666666666666,0.8875,0.9166666666666666,0.9141666666666668,0.014092945437739816,341
4.096742725372314,0.053915443502657895,0.1267463207244873,0.004738430527629557,True,entropy,10,2,2,750,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 750}",0.925,0.9208333333333333,0.9166666666666666,0.8916666666666667,0.9375,0.9183333333333333,0.015046225071056475,169
5.623476839065551,0.1506489304410773,0.16976542472839357,0.004659817285652835,True,entropy,10,2,2,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 1000}",0.925,0.9208333333333333,0.9166666666666666,0.8958333333333334,0.9208333333333333,0.9158333333333333,0.010341394704992363,269
0.012333393096923828,0.0030448529725951713,0.0016457080841064454,9.236762854725929e-05,True,entropy,10,2,10,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 10, 'n_estimators': 1}",0.8083333333333333,0.8583333333333333,0.7333333333333333,0.7916666666666666,0.7916666666666666,0.7966666666666666,0.04000000000000001,3442
0.06356773376464844,0.009222513347712817,0.00311131477355957,8.457408380689264e-05,True,entropy,10,2,10,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 10, 'n_estimators': 10}",0.9,0.9125,0.8958333333333334,0.875,0.8708333333333333,0.8908333333333334,0.015679073101855644,1246
0.27077298164367675,0.003581846418448981,0.010099554061889648,0.0007719891478562392,True,entropy,10,2,10,50,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.9291666666666667,0.9041666666666667,0.8958333333333334,0.8958333333333334,0.9208333333333333,0.9091666666666667,0.013540064007726586,473
0.5427511215209961,0.014800322573267731,0.017745304107666015,0.00043678524191581564,True,entropy,10,2,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9125,0.9041666666666667,0.9041666666666667,0.8916666666666667,0.925,0.9075,0.010992421631894095,540
1.3437252521514893,0.025302308647180586,0.04416093826293945,0.0038707728073187077,True,entropy,10,2,10,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 10, 'n_estimators': 250}",0.9083333333333333,0.9083333333333333,0.9083333333333333,0.8833333333333333,0.9208333333333333,0.9058333333333334,0.01224744871391589,620
2.7151780128479004,0.08152902209858025,0.08710269927978516,0.005147499725232641,True,entropy,10,2,10,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.9166666666666666,0.9041666666666667,0.9041666666666667,0.8833333333333333,0.9208333333333333,0.9058333333333334,0.013070322617798426,620
4.027790164947509,0.041053708854268595,0.12543869018554688,0.0030411252563948676,True,entropy,10,2,10,750,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 10, 'n_estimators': 750}",0.9166666666666666,0.9041666666666667,0.9083333333333333,0.8833333333333333,0.925,0.9075,0.014043582955293947,540
5.426827526092529,0.12315978269096248,0.16577634811401368,0.006672781237048342,True,entropy,10,2,10,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 10, 'n_estimators': 1000}",0.9166666666666666,0.9041666666666667,0.9083333333333333,0.8916666666666667,0.9166666666666666,0.9075,0.009279607271383338,540
0.008384370803833007,0.0012820943571247123,0.001816558837890625,0.00024078092381599555,True,entropy,10,2,25,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 25, 'n_estimators': 1}",0.7625,0.7916666666666666,0.8166666666666667,0.7666666666666667,0.7791666666666667,0.7833333333333334,0.019543398999264282,3559
0.06794881820678711,0.004418126531036274,0.0033358097076416015,6.92991561381308e-05,True,entropy,10,2,25,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 25, 'n_estimators': 10}",0.8791666666666667,0.8875,0.8625,0.85,0.85,0.8658333333333333,0.01522972240208088,2048
0.2666912078857422,0.005819171796086356,0.009846067428588868,0.00040099568582155224,True,entropy,10,2,25,50,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 25, 'n_estimators': 50}",0.9,0.8625,0.8708333333333333,0.8833333333333333,0.8958333333333334,0.8825000000000001,0.014288690166235202,1564
0.5338483810424804,0.016037424076160597,0.017461681365966798,0.00035377205946582525,True,entropy,10,2,25,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 25, 'n_estimators': 100}",0.8875,0.8916666666666667,0.8791666666666667,0.875,0.8833333333333333,0.8833333333333332,0.005892556509887907,1556
1.2791888236999511,0.02931982032381074,0.04100279808044434,0.0011026965774846714,True,entropy,10,2,25,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 25, 'n_estimators': 250}",0.9,0.8833333333333333,0.8625,0.8833333333333333,0.8916666666666667,0.8841666666666667,0.012472191289246468,1507
2.5156226634979246,0.01670205639107493,0.08040690422058105,0.0016293600563388618,True,entropy,10,2,25,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 25, 'n_estimators': 500}",0.9041666666666667,0.8916666666666667,0.8666666666666667,0.8875,0.8875,0.8875,0.012076147288491195,1349
3.7559290409088133,0.029760133653656626,0.12283906936645508,0.004996854625598054,True,entropy,10,2,25,750,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 25, 'n_estimators': 750}",0.9,0.8875,0.8666666666666667,0.8666666666666667,0.8916666666666667,0.8825000000000001,0.013540064007726596,1564
5.080375909805298,0.07216785441062408,0.16297192573547364,0.002099951575671725,True,entropy,10,2,25,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 25, 'n_estimators': 1000}",0.9,0.8875,0.8708333333333333,0.8875,0.8916666666666667,0.8875,0.009501461875826156,1349
0.00846567153930664,0.0010013916100821408,0.0019451141357421874,0.00025153024953325444,True,entropy,10,2,50,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 50, 'n_estimators': 1}",0.6166666666666667,0.7458333333333333,0.725,0.7625,0.7666666666666667,0.7233333333333333,0.05531475591758696,4359
0.055928373336791994,0.0013722928181120126,0.004012346267700195,0.0010274525002769805,True,entropy,10,2,50,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 50, 'n_estimators': 10}",0.8333333333333334,0.8083333333333333,0.8208333333333333,0.8458333333333333,0.8291666666666667,0.8275,0.012527746981977424,3006
0.23930130004882813,0.004360266345067658,0.010624456405639648,0.0022677098265148463,True,entropy,10,2,50,50,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 50, 'n_estimators': 50}",0.8625,0.8458333333333333,0.8208333333333333,0.85,0.8291666666666667,0.8416666666666668,0.014907119849998606,2672
0.483078670501709,0.011424948115563048,0.017537260055541994,0.0006120947553891194,True,entropy,10,2,50,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 50, 'n_estimators': 100}",0.8833333333333333,0.8666666666666667,0.8291666666666667,0.8375,0.8416666666666667,0.8516666666666666,0.020172864061516985,2338
1.1715070724487304,0.014102585031295694,0.04037637710571289,0.00018336087037837894,True,entropy,10,2,50,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 50, 'n_estimators': 250}",0.8708333333333333,0.875,0.825,0.8375,0.8375,0.8491666666666667,0.01996524758451824,2385
2.340568685531616,0.02842471723868707,0.08168730735778809,0.003527634179272347,True,entropy,10,2,50,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 2, 'min_samples_split': 50, 'n_estimators': 500}",0.8791666666666667,0.8583333333333333,0.8166666666666667,0.8458333333333333,0.8375,0.8474999999999999,0.020849993338661332,2439
