mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.003976058959960937,0.0002979402579218704,0.0018337726593017577,0.0007444741837550477,True,entropy,3,1,100,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 1, 'min_samples_split': 100, 'n_estimators': 1}",0.5666666666666667,0.625,0.5875,0.55,0.5833333333333334,0.5825,0.025055493963954838,320
0.029293012619018555,0.0002850488261634928,0.0022641658782958985,2.7214245866351357e-05,True,entropy,3,1,100,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 1, 'min_samples_split': 100, 'n_estimators': 10}",0.6875,0.7416666666666667,0.6791666666666667,0.6833333333333333,0.7,0.6983333333333335,0.02276083380624611,162
0.2709033489227295,0.014758788079384199,0.013239908218383788,0.0009232554796707105,True,entropy,3,1,100,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 1, 'min_samples_split': 100, 'n_estimators': 100}",0.6541666666666667,0.7458333333333333,0.6875,0.7041666666666667,0.7083333333333334,0.7,0.029814239699997205,156
1.3882813930511475,0.22801105345667871,0.09061508178710938,0.012813030400851497,True,entropy,3,1,100,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 1, 'min_samples_split': 100, 'n_estimators': 500}",0.6583333333333333,0.7375,0.6916666666666667,0.675,0.7083333333333334,0.6941666666666667,0.027335365778094554,186
3.3577412605285644,0.07557506652589717,0.11774735450744629,0.007800329438615479,True,entropy,3,1,100,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 1, 'min_samples_split': 100, 'n_estimators': 1000}",0.6625,0.7208333333333333,0.6916666666666667,0.6875,0.6791666666666667,0.6883333333333334,0.019075871903765994,219
0.007975006103515625,0.001983723561990485,0.0018500804901123047,0.0001559790686345167,True,entropy,3,2,2,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 1}",0.6291666666666667,0.6541666666666667,0.6625,0.6375,0.6541666666666667,0.6475,0.012247448713915898,289
0.04772634506225586,0.0011662448317147787,0.0032815933227539062,0.00022911253865534977,True,entropy,3,2,2,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 10}",0.7166666666666667,0.7541666666666667,0.6958333333333333,0.6833333333333333,0.7083333333333334,0.7116666666666667,0.024065881796989413,105
0.4740732669830322,0.0372949429950489,0.01846423149108887,0.002484426471488025,True,entropy,3,2,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7333333333333333,0.7541666666666667,0.7125,0.7,0.7125,0.7224999999999999,0.01911224156863285,21
1.8235239505767822,0.1136774819564855,0.0784522533416748,0.017086181669752367,True,entropy,3,2,2,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.7583333333333333,0.7666666666666667,0.675,0.725,0.7125,0.7275,0.03308238873546534,5
4.092650604248047,0.17561015045884437,0.18439745903015137,0.040508564638767286,True,entropy,3,2,2,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 1000}",0.7416666666666667,0.7666666666666667,0.6791666666666667,0.7,0.7125,0.72,0.03088958832141775,42
0.005486536026000977,0.0002889131669315173,0.0017130851745605468,0.00012437202015293835,True,entropy,3,2,25,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 25, 'n_estimators': 1}",0.6291666666666667,0.7333333333333333,0.6708333333333333,0.5708333333333333,0.6958333333333333,0.6599999999999999,0.056000992054704796,278
0.04200615882873535,0.0008761973490861806,0.0032173633575439454,0.00021680997482248827,True,entropy,3,2,25,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 25, 'n_estimators': 10}",0.725,0.7541666666666667,0.7041666666666667,0.6625,0.7125,0.7116666666666667,0.029860788111948196,105
0.4293067932128906,0.03693825387841546,0.018980646133422853,0.003015056240093893,True,entropy,3,2,25,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 25, 'n_estimators': 100}",0.7333333333333333,0.775,0.7,0.7,0.7291666666666666,0.7274999999999999,0.027588242262078105,7
2.117709255218506,0.0585469962305396,0.08303923606872558,0.006908180549331585,True,entropy,3,2,25,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 25, 'n_estimators': 500}",0.7375,0.7666666666666667,0.6708333333333333,0.6916666666666667,0.7125,0.7158333333333334,0.03368563821901294,67
4.118099927902222,0.1170272181439046,0.15581440925598145,0.006497460359167149,True,entropy,3,2,25,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 25, 'n_estimators': 1000}",0.7375,0.7708333333333334,0.675,0.7,0.7125,0.7191666666666667,0.03276600541889584,49
0.005767440795898438,0.0001899792246583803,0.0016774177551269532,7.963003510660252e-05,True,entropy,3,2,50,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 50, 'n_estimators': 1}",0.625,0.5541666666666667,0.6458333333333334,0.5958333333333333,0.675,0.6191666666666666,0.04154983620772637,310
0.04428281784057617,0.0023226803397922717,0.0030606746673583984,6.162178974837292e-05,True,entropy,3,2,50,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 50, 'n_estimators': 10}",0.725,0.7541666666666667,0.6791666666666667,0.6833333333333333,0.7208333333333333,0.7125,0.02801289385661933,98
0.40583062171936035,0.014492832387449082,0.016665267944335937,0.0005753784846864943,True,entropy,3,2,50,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 50, 'n_estimators': 100}",0.75,0.7708333333333334,0.6791666666666667,0.7208333333333333,0.7166666666666667,0.7275,0.031247222098754458,5
2.037075328826904,0.030097421353523522,0.08653030395507813,0.013922075810744167,True,entropy,3,2,50,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 50, 'n_estimators': 500}",0.7458333333333333,0.7708333333333334,0.6791666666666667,0.6916666666666667,0.7166666666666667,0.7208333333333334,0.03385016001931651,35
4.093935966491699,0.07162860363186206,0.16053833961486816,0.006287712267869771,True,entropy,3,2,50,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 50, 'n_estimators': 1000}",0.7458333333333333,0.7791666666666667,0.6958333333333333,0.7125,0.7125,0.7291666666666666,0.029814239699997205,4
0.006394720077514649,0.0009494348662117658,0.0018308162689208984,0.00045716688872256847,True,entropy,3,2,100,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 100, 'n_estimators': 1}",0.5583333333333333,0.6291666666666667,0.6541666666666667,0.6625,0.7458333333333333,0.65,0.06032320356951285,288
0.04884724617004395,0.0038015577354834737,0.0032128334045410157,0.0002576467967487852,True,entropy,3,2,100,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 100, 'n_estimators': 10}",0.725,0.7666666666666667,0.6708333333333333,0.7208333333333333,0.7208333333333333,0.7208333333333333,0.03039097088135081,38
0.4185482978820801,0.012702315627052244,0.01708817481994629,0.0003414027182390193,True,entropy,3,2,100,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 100, 'n_estimators': 100}",0.7208333333333333,0.7583333333333333,0.6666666666666666,0.725,0.7083333333333334,0.7158333333333333,0.029627314724385293,69
2.079070520401001,0.09212496970768035,0.07796635627746581,0.0032756602005511886,True,entropy,3,2,100,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 100, 'n_estimators': 500}",0.7458333333333333,0.7625,0.6791666666666667,0.7083333333333334,0.7041666666666667,0.72,0.030092450142112953,42
4.001540803909302,0.058530853877756354,0.1569974422454834,0.005458115134790777,True,entropy,3,2,100,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 2, 'min_samples_split': 100, 'n_estimators': 1000}",0.7416666666666667,0.7625,0.6833333333333333,0.7208333333333333,0.7083333333333334,0.7233333333333334,0.027208046195524162,15
0.007977628707885742,0.0012528344540554369,0.0018801212310791016,0.0001447518814936944,True,entropy,3,3,2,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 2, 'n_estimators': 1}",0.6416666666666667,0.7291666666666666,0.6708333333333333,0.6458333333333334,0.6916666666666667,0.6758333333333333,0.03221024681681278,259
0.056371307373046874,0.0010472348170258126,0.0033029556274414063,0.00010177280139649955,True,entropy,3,3,2,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 2, 'n_estimators': 10}",0.7083333333333334,0.7666666666666667,0.675,0.6958333333333333,0.7041666666666667,0.7100000000000001,0.030573227213073578,116
0.48053836822509766,0.021090816018062286,0.016153478622436525,0.00025539749853891055,True,entropy,3,3,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.6916666666666667,0.7541666666666667,0.6833333333333333,0.6916666666666667,0.6916666666666667,0.7024999999999999,0.02603416558635551,150
2.3832959651947023,0.08129915298482344,0.0828251838684082,0.011512822567278166,True,entropy,3,3,2,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 2, 'n_estimators': 500}",0.7083333333333334,0.7291666666666666,0.6875,0.6916666666666667,0.7041666666666667,0.7041666666666666,0.014672347384715831,139
4.984296464920044,0.1956573702979952,0.20031328201293946,0.030073193868598188,True,entropy,3,3,2,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 2, 'n_estimators': 1000}",0.6958333333333333,0.7541666666666667,0.6833333333333333,0.6916666666666667,0.7041666666666667,0.7058333333333333,0.025083194905487348,133
0.006458425521850586,0.00023390369872231936,0.0016486644744873047,5.201067286128128e-05,True,entropy,3,3,25,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 25, 'n_estimators': 1}",0.7,0.7208333333333333,0.6791666666666667,0.6541666666666667,0.7,0.6908333333333333,0.022577028640240096,210
0.049274539947509764,0.0008163537182097665,0.0031602859497070314,0.00019333976330590123,True,entropy,3,3,25,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 25, 'n_estimators': 10}",0.6916666666666667,0.7291666666666666,0.6916666666666667,0.6875,0.7208333333333333,0.7041666666666666,0.017280367794439762,139
0.5418542861938477,0.10427309957426699,0.0222991943359375,0.006746531417691052,True,entropy,3,3,25,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 25, 'n_estimators': 100}",0.6958333333333333,0.7625,0.6875,0.6875,0.7041666666666667,0.7074999999999999,0.02818589087547959,130
2.574717617034912,0.12667930433993294,0.0856290340423584,0.005502086358829427,True,entropy,3,3,25,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 25, 'n_estimators': 500}",0.7,0.75,0.6833333333333333,0.6875,0.7041666666666667,0.705,0.023775571029478505,136
4.912879896163941,0.1953706641929027,0.15501813888549804,0.005659418900450075,True,entropy,3,3,25,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 25, 'n_estimators': 1000}",0.6958333333333333,0.7375,0.6833333333333333,0.6916666666666667,0.7,0.7016666666666668,0.018745369798670006,152
0.007541561126708984,0.0004252353358615148,0.0019857406616210936,0.0001668398227423262,True,entropy,3,3,50,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 50, 'n_estimators': 1}",0.6416666666666667,0.6833333333333333,0.6791666666666667,0.6666666666666666,0.7166666666666667,0.6775,0.02438123139721298,257
0.050537395477294925,0.0012278144922106607,0.003088092803955078,0.00014425349396130676,True,entropy,3,3,50,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 50, 'n_estimators': 10}",0.7125,0.775,0.6875,0.6875,0.6958333333333333,0.7116666666666667,0.03295619988880866,105
0.46826839447021484,0.007680665985973949,0.01684603691101074,0.0008750754458209749,True,entropy,3,3,50,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 50, 'n_estimators': 100}",0.7,0.75,0.6791666666666667,0.7,0.7083333333333334,0.7075,0.02333333333333333,127
2.361343765258789,0.0432442115261494,0.0902827262878418,0.015532167166099098,True,entropy,3,3,50,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 50, 'n_estimators': 500}",0.6958333333333333,0.7458333333333333,0.6833333333333333,0.6875,0.6916666666666667,0.7008333333333333,0.022882550362909974,154
4.721397972106933,0.06414397783331885,0.18632850646972657,0.022152085006063884,True,entropy,3,3,50,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 50, 'n_estimators': 1000}",0.7125,0.75,0.6833333333333333,0.6875,0.7,0.7066666666666667,0.02395017977199986,131
0.0073795318603515625,0.001713847335249342,0.002420377731323242,0.0010335806067046677,True,entropy,3,3,100,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 100, 'n_estimators': 1}",0.7041666666666667,0.7083333333333334,0.6625,0.625,0.7125,0.6825,0.033891165679437944,246
0.05066518783569336,0.0012202673689354403,0.0031879901885986327,0.00013305641710739435,True,entropy,3,3,100,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 100, 'n_estimators': 10}",0.725,0.7458333333333333,0.6791666666666667,0.7041666666666667,0.6916666666666667,0.7091666666666667,0.023775571029478502,119
0.47000412940979003,0.017922107843779317,0.01907687187194824,0.005895667138740474,True,entropy,3,3,100,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 100, 'n_estimators': 100}",0.7333333333333333,0.7458333333333333,0.675,0.725,0.6916666666666667,0.7141666666666667,0.0265622957508487,82
2.405100965499878,0.08448729019039904,0.08361363410949707,0.01168998323554523,True,entropy,3,3,100,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 100, 'n_estimators': 500}",0.7166666666666667,0.7541666666666667,0.6833333333333333,0.7,0.7,0.7108333333333334,0.024094720491334935,110
4.998281478881836,0.12432067290709724,0.16694517135620118,0.010751846564057097,True,entropy,3,3,100,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 100, 'n_estimators': 1000}",0.7083333333333334,0.7541666666666667,0.6833333333333333,0.7125,0.7041666666666667,0.7124999999999999,0.023124061542519336,102
0.006173849105834961,0.0005280252993334586,0.001762533187866211,8.796949023039658e-05,True,entropy,3,sqrt,2,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1}",0.5541666666666667,0.6291666666666667,0.5791666666666667,0.6375,0.6541666666666667,0.6108333333333335,0.03778594682918209,314
0.04413723945617676,0.0006448470598899738,0.0031504154205322264,6.093437845393562e-05,True,entropy,3,sqrt,2,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10}",0.6916666666666667,0.7375,0.6958333333333333,0.65,0.7125,0.6975,0.028698625596204282,165
0.47899703979492186,0.08351575297254597,0.016440582275390626,0.0008357008556615316,True,entropy,3,sqrt,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.75,0.7583333333333333,0.6708333333333333,0.7125,0.7,0.7183333333333334,0.032339346519887104,54
2.109421730041504,0.04986930495321943,0.0770533561706543,0.0025627952378780962,True,entropy,3,sqrt,2,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 500}",0.7416666666666667,0.775,0.6791666666666667,0.7041666666666667,0.7125,0.7224999999999999,0.03297726489568229,21
4.241830682754516,0.12107953419971151,0.17305197715759277,0.033729586228526766,True,entropy,3,sqrt,2,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.7416666666666667,0.7708333333333334,0.675,0.7,0.7125,0.72,0.03327077462946189,42
0.007218313217163086,0.0009738405181629616,0.002310657501220703,0.0008290519566388091,True,entropy,3,sqrt,25,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 25, 'n_estimators': 1}",0.7166666666666667,0.6708333333333333,0.6708333333333333,0.625,0.7125,0.6791666666666666,0.03343733774623148,253
0.04870476722717285,0.0030010632405428014,0.00344390869140625,0.0004914609190197703,True,entropy,3,sqrt,25,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 25, 'n_estimators': 10}",0.7208333333333333,0.7375,0.6875,0.6916666666666667,0.7458333333333333,0.7166666666666668,0.023570226039551598,65
0.45071024894714357,0.04119384233668392,0.01737504005432129,0.001346737673334278,True,entropy,3,sqrt,25,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 25, 'n_estimators': 100}",0.7291666666666666,0.775,0.7,0.7208333333333333,0.725,0.73,0.024636242498490824,2
2.3278103351593016,0.14304390992948385,0.08875513076782227,0.010301726045823918,True,entropy,3,sqrt,25,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 25, 'n_estimators': 500}",0.7458333333333333,0.775,0.675,0.7041666666666667,0.7208333333333333,0.7241666666666667,0.03429852604542779,12
4.554309320449829,0.27515433929287986,0.1672696590423584,0.022400821973889366,True,entropy,3,sqrt,25,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 25, 'n_estimators': 1000}",0.7375,0.7791666666666667,0.6875,0.7125,0.7125,0.7258333333333333,0.031001792062897122,9
0.011828327178955078,0.0031629340614662167,0.0032625675201416017,0.0019087502658192753,True,entropy,3,sqrt,50,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 50, 'n_estimators': 1}",0.6,0.7041666666666667,0.6583333333333333,0.6083333333333333,0.6875,0.6516666666666666,0.04154983620772639,285
0.05930519104003906,0.01940665645172758,0.0035692691802978516,0.00022905931942652892,True,entropy,3,sqrt,50,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 50, 'n_estimators': 10}",0.7208333333333333,0.7541666666666667,0.675,0.7041666666666667,0.7083333333333334,0.7125000000000001,0.025685058345704045,95
0.49456448554992677,0.07208752270313112,0.020453882217407227,0.004309436375686339,True,entropy,3,sqrt,50,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 50, 'n_estimators': 100}",0.7291666666666666,0.7708333333333334,0.6958333333333333,0.725,0.7291666666666666,0.73,0.02392116682401223,2
2.1597543239593504,0.12992244921642535,0.07917618751525879,0.003615852121026157,True,entropy,3,sqrt,50,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 50, 'n_estimators': 500}",0.7416666666666667,0.7625,0.6791666666666667,0.7,0.7125,0.7191666666666667,0.029650744791095317,49
4.30633430480957,0.1502663233506141,0.1577144145965576,0.006700869625076116,True,entropy,3,sqrt,50,1000,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 50, 'n_estimators': 1000}",0.7458333333333333,0.775,0.6791666666666667,0.6958333333333333,0.7125,0.7216666666666667,0.03460089915337783,29
0.007808780670166016,0.0008525361750196127,0.001984262466430664,0.0002492738293537369,True,entropy,3,sqrt,100,1,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 100, 'n_estimators': 1}",0.5708333333333333,0.6875,0.6583333333333333,0.5958333333333333,0.6833333333333333,0.6391666666666665,0.04733157273720977,297
0.06502289772033691,0.010995171862357893,0.0042136192321777345,0.0011535935257914012,True,entropy,3,sqrt,100,10,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 100, 'n_estimators': 10}",0.7416666666666667,0.7208333333333333,0.675,0.7166666666666667,0.7333333333333333,0.7175,0.023033791601808736,58
0.4181497573852539,0.021897498487920025,0.02001633644104004,0.006089437792665411,True,entropy,3,sqrt,100,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_split': 100, 'n_estimators': 100}",0.7291666666666666,0.7666666666666667,0.675,0.7375,0.7125,0.7241666666666666,0.03020761493398643,14
